geoid,FIPS,geoid20,year,denom_total_pop,lowaccess_count,lowaccess_li_count,lowaccess_kids_count,lowaccess_seniors_count,pct_lowaccess,pct_lowaccess_li,pct_lowaccess_kids
1400000U,06037141101,6037141101,2019,4066,0,0,0,0,0,0,0
1400000U,06037141102,6037141102,2019,2869,0,0,0,0,0,0,0
1400000U,06037141201,6037141201,2019,3707,0,0,0,0,0,0,0
1400000U,06037141202,6037141202,2019,2800,0,0,0,0,0,0,0
1400000U,06037141303,6037141303,2019,3089,0,0,0,0,0,0,0
1400000U,06037141304,6037141304,2019,2737,0,0,0,0,0,0,0
1400000U,06037141305,6037141305,2019,2981,0,0,0,0,0,0,0
1400000U,06037141306,6037141306,2019,2560,0,0,0,0,0,0,0
1400000U,06037141400,6037141400,2019,4364,0,0,0,0,0,0,0
1400000U,06037141500,6037141500,2019,2929,1495,93,325,358,0.51041311,0.031751451,0.110959372
1400000U,06037141600,6037141600,2019,4077,736,74,149,143,0.180524896,0.018150601,0.03654648
1400000U,06037141700,6037141700,2019,3086,22,1,5,4,0.00712897,0.000324044,0.00162022
1400000U,06037143101,6037143101,2019,3073,0,0,0,0,0,0,0
1400000U,06037143102,6037143102,2019,878,0,0,0,0,0,0,0
1400000U,06037143200,6037143200,2019,3743,0,0,0,0,0,0,0
1400000U,06037143301,6037143301,2019,2055,0,0,0,0,0,0,0
1400000U,06037143302,6037143302,2019,3678,0,0,0,0,0,0,0
1400000U,06037143401,6037143401,2019,3711,0,0,0,0,0,0,0
1400000U,06037143402,6037143402,2019,2169,0,0,0,0,0,0,0
1400000U,06037143500,6037143500,2019,4708,0,0,0,0,0,0,0
1400000U,06037143602,6037143602,2019,4260,0,0,0,0,0,0,0
1400000U,06037143603,6037143603,2019,2222,0,0,0,0,0,0,0
1400000U,06037143605,6037143605,2019,1879,0,0,0,0,0,0,0
1400000U,06037143606,6037143606,2019,1326,0,0,0,0,0,0,0
1400000U,06037143700,6037143700,2019,3624,1824,185,212,206,0.503311258,0.051048565,0.058498896
1400000U,06037143801,6037143801,2019,2677,200,13,30,51,0.074710497,0.004856182,0.011206575
1400000U,06037143802,6037143802,2019,2179,163,11,25,41,0.074804956,0.005048187,0.011473153
1400000U,06037143901,6037143901,2019,4067,975,83,206,206,0.239734448,0.020408163,0.050651586
1400000U,06037143902,6037143902,2019,3000,185,11,38,35,0.061666667,0.003666667,0.012666667
1400000U,06037181000,6037181000,2019,6143,0,0,0,0,0,0,0
1400000U,06037181300,6037181300,2019,3629,0,0,0,0,0,0,0
1400000U,06037181400,6037181400,2019,4302,0,0,0,0,0,0,0
1400000U,06037181500,6037181500,2019,3810,0,0,0,0,0,0,0
1400000U,06037181600,6037181600,2019,4352,0,0,0,0,0,0,0
1400000U,06037183101,6037183101,2019,3922,0,0,0,0,0,0,0
1400000U,06037183103,6037183103,2019,3966,0,0,0,0,0,0,0
1400000U,06037183104,6037183104,2019,2041,0,0,0,0,0,0,0
1400000U,06037183220,6037183220,2019,4114,0,0,0,0,0,0,0
1400000U,06037183221,6037183221,2019,3118,0,0,0,0,0,0,0
1400000U,06037183222,6037183222,2019,3483,0,0,0,0,0,0,0
1400000U,06037183300,6037183300,2019,3480,0,0,0,0,0,0,0
1400000U,06037183401,6037183401,2019,2543,0,0,0,0,0,0,0
1400000U,06037183402,6037183402,2019,2820,0,0,0,0,0,0,0
1400000U,06037183510,6037183510,2019,2725,0,0,0,0,0,0,0
1400000U,06037183520,6037183520,2019,3881,0,0,0,0,0,0,0
1400000U,06037183610,6037183610,2019,3275,0,0,0,0,0,0,0
1400000U,06037183620,6037183620,2019,3264,0,0,0,0,0,0,0
1400000U,06037183701,6037183701,2019,3922,0,0,0,0,0,0,0
1400000U,06037183702,6037183702,2019,2802,0,0,0,0,0,0,0
1400000U,06037183810,6037183810,2019,4369,0,0,0,0,0,0,0
1400000U,06037183820,6037183820,2019,3464,0,0,0,0,0,0,0
1400000U,06037185101,6037185101,2019,2252,0,0,0,0,0,0,0
1400000U,06037185102,6037185102,2019,4043,0,0,0,0,0,0,0
1400000U,06037185202,6037185202,2019,3712,0,0,0,0,0,0,0
1400000U,06037185203,6037185203,2019,3200,0,0,0,0,0,0,0
1400000U,06037185204,6037185204,2019,2091,0,0,0,0,0,0,0
1400000U,06037185310,6037185310,2019,3061,0,0,0,0,0,0,0
1400000U,06037185320,6037185320,2019,2905,0,0,0,0,0,0,0
1400000U,06037186100,6037186100,2019,4714,0,0,0,0,0,0,0
1400000U,06037186201,6037186201,2019,3068,0,0,0,0,0,0,0
1400000U,06037186202,6037186202,2019,1974,0,0,0,0,0,0,0
1400000U,06037186203,6037186203,2019,2936,0,0,0,0,0,0,0
1400000U,06037186301,6037186301,2019,2990,0,0,0,0,0,0,0
1400000U,06037186302,6037186302,2019,5195,0,0,0,0,0,0,0
1400000U,06037186401,6037186401,2019,3448,0,0,0,0,0,0,0
1400000U,06037186403,6037186403,2019,2896,0,0,0,0,0,0,0
1400000U,06037186404,6037186404,2019,2471,0,0,0,0,0,0,0
1400000U,06037187101,6037187101,2019,3235,0,0,0,0,0,0,0
1400000U,06037187102,6037187102,2019,3244,0,0,0,0,0,0,0
1400000U,06037187200,6037187200,2019,3129,0,0,0,0,0,0,0
1400000U,06037187300,6037187300,2019,3216,0,0,0,0,0,0,0
1400000U,06037188100,6037188100,2019,4044,0,0,0,0,0,0,0
1400000U,06037188201,6037188201,2019,3269,0,0,0,0,0,0,0
1400000U,06037188202,6037188202,2019,2347,0,0,0,0,0,0,0
1400000U,06037188300,6037188300,2019,3536,0,0,0,0,0,0,0
1400000U,06037189101,6037189101,2019,2743,0,0,0,0,0,0,0
1400000U,06037189102,6037189102,2019,3096,0,0,0,0,0,0,0
1400000U,06037189201,6037189201,2019,3293,0,0,0,0,0,0,0
1400000U,06037189202,6037189202,2019,2717,0,0,0,0,0,0,0
1400000U,06037189300,6037189300,2019,3077,0,0,0,0,0,0,0
1400000U,06037189400,6037189400,2019,3448,705,70,99,93,0.204466357,0.020301624,0.028712297
1400000U,06037189501,6037189501,2019,2578,0,0,0,0,0,0,0
1400000U,06037189502,6037189502,2019,1874,0,0,0,0,0,0,0
1400000U,06037189600,6037189600,2019,3485,0,0,0,0,0,0,0
1400000U,06037189702,6037189702,2019,2222,126,24,24,20,0.056705671,0.01080108,0.01080108
1400000U,06037189703,6037189703,2019,3094,1814,344,216,247,0.586296057,0.111182935,0.06981254
1400000U,06037189704,6037189704,2019,883,524,99,62,71,0.593431484,0.11211778,0.070215176
1400000U,06037189801,6037189801,2019,2263,0,0,0,0,0,0,0
1400000U,06037189802,6037189802,2019,1758,0,0,0,0,0,0,0
1400000U,06037189903,6037189903,2019,2164,0,0,0,0,0,0,0
1400000U,06037189904,6037189904,2019,2260,0,0,0,0,0,0,0
1400000U,06037189905,6037189905,2019,2304,0,0,0,0,0,0,0
1400000U,06037189906,6037189906,2019,2761,0,0,0,0,0,0,0
1400000U,06037189907,6037189907,2019,2210,0,0,0,0,0,0,0
1400000U,06037190101,6037190101,2019,1674,0,0,0,0,0,0,0
1400000U,06037190102,6037190102,2019,2807,0,0,0,0,0,0,0
1400000U,06037190201,6037190201,2019,2870,0,0,0,0,0,0,0
1400000U,06037190202,6037190202,2019,3044,0,0,0,0,0,0,0
1400000U,06037190302,6037190302,2019,2829,0,0,0,0,0,0,0
1400000U,06037190303,6037190303,2019,1929,0,0,0,0,0,0,0
1400000U,06037190401,6037190401,2019,3135,0,0,0,0,0,0,0
1400000U,06037190402,6037190402,2019,2487,0,0,0,0,0,0,0
1400000U,06037190510,6037190510,2019,4227,0,0,0,0,0,0,0
1400000U,06037190520,6037190520,2019,3728,0,0,0,0,0,0,0
1400000U,06037190701,6037190701,2019,2327,0,0,0,0,0,0,0
1400000U,06037190702,6037190702,2019,1052,0,0,0,0,0,0,0
1400000U,06037190801,6037190801,2019,2594,0,0,0,0,0,0,0
1400000U,06037190802,6037190802,2019,2784,0,0,0,0,0,0,0
1400000U,06037190901,6037190901,2019,4742,0,0,0,0,0,0,0
1400000U,06037190902,6037190902,2019,3960,0,0,0,0,0,0,0
1400000U,06037191000,6037191000,2019,3228,0,0,0,0,0,0,0
1400000U,06037191110,6037191110,2019,3338,0,0,0,0,0,0,0
1400000U,06037191120,6037191120,2019,4135,0,0,0,0,0,0,0
1400000U,06037191201,6037191201,2019,4591,0,0,0,0,0,0,0
1400000U,06037191203,6037191203,2019,2922,0,0,0,0,0,0,0
1400000U,06037191204,6037191204,2019,2124,0,0,0,0,0,0,0
1400000U,06037191301,6037191301,2019,2327,0,0,0,0,0,0,0
1400000U,06037191302,6037191302,2019,2422,0,0,0,0,0,0,0
1400000U,06037191410,6037191410,2019,5092,0,0,0,0,0,0,0
1400000U,06037191420,6037191420,2019,3365,0,0,0,0,0,0,0
1400000U,06037191500,6037191500,2019,5551,0,0,0,0,0,0,0
1400000U,06037191610,6037191610,2019,4502,0,0,0,0,0,0,0
1400000U,06037191620,6037191620,2019,2785,0,0,0,0,0,0,0
1400000U,06037191710,6037191710,2019,3231,0,0,0,0,0,0,0
1400000U,06037191720,6037191720,2019,3770,0,0,0,0,0,0,0
1400000U,06037191810,6037191810,2019,3498,0,0,0,0,0,0,0
1400000U,06037191820,6037191820,2019,2647,0,0,0,0,0,0,0
1400000U,06037191901,6037191901,2019,3355,0,0,0,0,0,0,0
1400000U,06037191902,6037191902,2019,2867,0,0,0,0,0,0,0
1400000U,06037192001,6037192001,2019,2466,0,0,0,0,0,0,0
1400000U,06037192002,6037192002,2019,2735,0,0,0,0,0,0,0
1400000U,06037192300,6037192300,2019,2799,0,0,0,0,0,0,0
1400000U,06037192410,6037192410,2019,3628,0,0,0,0,0,0,0
1400000U,06037192420,6037192420,2019,3637,0,0,0,0,0,0,0
1400000U,06037192510,6037192510,2019,3670,0,0,0,0,0,0,0
1400000U,06037192520,6037192520,2019,5067,0,0,0,0,0,0,0
1400000U,06037192610,6037192610,2019,4389,0,0,0,0,0,0,0
1400000U,06037192620,6037192620,2019,3868,0,0,0,0,0,0,0
1400000U,06037192700,6037192700,2019,3513,0,0,0,0,0,0,0
1400000U,06037194101,6037194101,2019,3091,774,194,118,104,0.2504044,0.06276286,0.038175348
1400000U,06037194102,6037194102,2019,3458,1502,132,227,241,0.434355119,0.038172354,0.065644881
1400000U,06037194200,6037194200,2019,3588,490,53,102,41,0.136566332,0.01477146,0.028428094
1400000U,06037194300,6037194300,2019,3029,1367,93,193,182,0.451304061,0.030703202,0.063717398
1400000U,06037194401,6037194401,2019,2461,0,0,0,0,0,0,0
1400000U,06037194402,6037194402,2019,3335,0,0,0,0,0,0,0
1400000U,06037194500,6037194500,2019,2037,0,0,0,0,0,0,0
1400000U,06037195100,6037195100,2019,4717,0,0,0,0,0,0,0
1400000U,06037195201,6037195201,2019,2834,0,0,0,0,0,0,0
1400000U,06037195202,6037195202,2019,3185,0,0,0,0,0,0,0
1400000U,06037195300,6037195300,2019,3203,0,0,0,0,0,0,0
1400000U,06037195400,6037195400,2019,4395,0,0,0,0,0,0,0
1400000U,06037195500,6037195500,2019,4971,0,0,0,0,0,0,0
1400000U,06037195600,6037195600,2019,3340,0,0,0,0,0,0,0
1400000U,06037195710,6037195710,2019,4328,0,0,0,0,0,0,0
1400000U,06037195720,6037195720,2019,2304,0,0,0,0,0,0,0
1400000U,06037195802,6037195802,2019,2881,0,0,0,0,0,0,0
1400000U,06037195803,6037195803,2019,2603,0,0,0,0,0,0,0
1400000U,06037195804,6037195804,2019,2643,0,0,0,0,0,0,0
1400000U,06037195901,6037195901,2019,2235,0,0,0,0,0,0,0
1400000U,06037195902,6037195902,2019,1905,0,0,0,0,0,0,0
1400000U,06037195903,6037195903,2019,2216,0,0,0,0,0,0,0
1400000U,06037197200,6037197200,2019,3742,0,0,0,0,0,0,0
1400000U,06037197300,6037197300,2019,3909,0,0,0,0,0,0,0
1400000U,06037197410,6037197410,2019,3703,0,0,0,0,0,0,0
1400000U,06037197420,6037197420,2019,3509,0,0,0,0,0,0,0
1400000U,06037197500,6037197500,2019,3889,0,0,0,0,0,0,0
1400000U,06037197600,6037197600,2019,2376,0,0,0,0,0,0,0
1400000U,06037197700,6037197700,2019,5103,0,0,0,0,0,0,0
1400000U,06037199001,6037199001,2019,811,0,0,0,0,0,0,0
1400000U,06037199002,6037199002,2019,4431,0,0,0,0,0,0,0
1400000U,06037199110,6037199110,2019,2710,0,0,0,0,0,0,0
1400000U,06037199120,6037199120,2019,4086,0,0,0,0,0,0,0
1400000U,06037199201,6037199201,2019,4089,0,0,0,0,0,0,0
1400000U,06037199202,6037199202,2019,3031,0,0,0,0,0,0,0
1400000U,06037199300,6037199300,2019,3848,0,0,0,0,0,0,0
1400000U,06037199400,6037199400,2019,4668,0,0,0,0,0,0,0
1400000U,06037199700,6037199700,2019,3411,0,0,0,0,0,0,0
1400000U,06037199801,6037199801,2019,2983,0,0,0,0,0,0,0
1400000U,06037199802,6037199802,2019,2648,0,0,0,0,0,0,0
1400000U,06037199900,6037199900,2019,2683,0,0,0,0,0,0,0
1400000U,06037201110,6037201110,2019,2574,0,0,0,0,0,0,0
1400000U,06037201120,6037201120,2019,4086,0,0,0,0,0,0,0
1400000U,06037201200,6037201200,2019,2509,0,0,0,0,0,0,0
1400000U,06037201301,6037201301,2019,3416,0,0,0,0,0,0,0
1400000U,06037201302,6037201302,2019,3732,0,0,0,0,0,0,0
1400000U,06037201401,6037201401,2019,4837,3,2,1,0,0.000620219,0.000413479,0.00020674
1400000U,06037201402,6037201402,2019,4311,878,393,217,131,0.203665043,0.091162143,0.050336349
1400000U,06037201501,6037201501,2019,5306,0,0,0,0,0,0,0
1400000U,06037201503,6037201503,2019,3323,0,0,0,0,0,0,0
1400000U,06037201504,6037201504,2019,2428,0,0,0,0,0,0,0
1400000U,06037201601,6037201601,2019,2288,0,0,0,0,0,0,0
1400000U,06037201602,6037201602,2019,2840,0,0,0,0,0,0,0
1400000U,06037201700,6037201700,2019,5093,796,315,94,44,0.156292951,0.061849597,0.018456705
1400000U,06037203100,6037203100,2019,4839,1203,579,415,76,0.248605084,0.119652821,0.085761521
1400000U,06037203200,6037203200,2019,4844,0,0,0,0,0,0,0
1400000U,06037203300,6037203300,2019,2607,11,8,4,1,0.004219409,0.003068661,0.001534331
1400000U,06037203500,6037203500,2019,3064,0,0,0,0,0,0,0
1400000U,06037203601,6037203601,2019,3216,0,0,0,0,0,0,0
1400000U,06037203602,6037203602,2019,2178,0,0,0,0,0,0,0
1400000U,06037203710,6037203710,2019,3259,0,0,0,0,0,0,0
1400000U,06037203720,6037203720,2019,4001,0,0,0,0,0,0,0
1400000U,06037203800,6037203800,2019,4589,0,0,0,0,0,0,0
1400000U,06037203900,6037203900,2019,2942,0,0,0,0,0,0,0
1400000U,06037204110,6037204110,2019,3078,0,0,0,0,0,0,0
1400000U,06037204120,6037204120,2019,2650,0,0,0,0,0,0,0
1400000U,06037204200,6037204200,2019,3303,0,0,0,0,0,0,0
1400000U,06037204300,6037204300,2019,4787,0,0,0,0,0,0,0
1400000U,06037204410,6037204410,2019,2363,0,0,0,0,0,0,0
1400000U,06037204420,6037204420,2019,3138,0,0,0,0,0,0,0
1400000U,06037204600,6037204600,2019,4101,0,0,0,0,0,0,0
1400000U,06037204700,6037204700,2019,4972,0,0,0,0,0,0,0
1400000U,06037204810,6037204810,2019,4478,0,0,0,0,0,0,0
1400000U,06037204820,6037204820,2019,2273,0,0,0,0,0,0,0
1400000U,06037204910,6037204910,2019,3105,0,0,0,0,0,0,0
1400000U,06037204920,6037204920,2019,2598,0,0,0,0,0,0,0
1400000U,06037205110,6037205110,2019,3766,0,0,0,0,0,0,0
1400000U,06037205120,6037205120,2019,3618,0,0,0,0,0,0,0
1400000U,06037206010,6037206010,2019,3127,0,0,0,0,0,0,0
1400000U,06037206020,6037206020,2019,7883,0,0,0,0,0,0,0
1400000U,06037206050,6037206050,2019,2173,0,0,0,0,0,0,0
1400000U,06037206051,6037206051,2019,2331,6,2,0,0,0.002574003,0.000858001,0
1400000U,06037206052,6037206052,2019,578,2,0,0,0,0.003460208,0,0
1400000U,06037206053,6037206053,2019,3080,0,0,0,0,0,0,0
1400000U,06037206054,6037206054,2019,2184,0,0,0,0,0,0,0
1400000U,06037206201,6037206201,2019,1175,0,0,0,0,0,0,0
1400000U,06037206202,6037206202,2019,2211,0,0,0,0,0,0,0
1400000U,06037206301,6037206301,2019,1656,0,0,0,0,0,0,0
1400000U,06037206302,6037206302,2019,568,0,0,0,0,0,0,0
1400000U,06037206303,6037206303,2019,5316,0,0,0,0,0,0,0
1400000U,06037207101,6037207101,2019,3047,0,0,0,0,0,0,0
1400000U,06037207102,6037207102,2019,2553,0,0,0,0,0,0,0
1400000U,06037207103,6037207103,2019,2077,0,0,0,0,0,0,0
1400000U,06037207303,6037207303,2019,1861,0,0,0,0,0,0,0
1400000U,06037207304,6037207304,2019,529,0,0,0,0,0,0,0
1400000U,06037207305,6037207305,2019,2132,0,0,0,0,0,0,0
1400000U,06037207306,6037207306,2019,2388,0,0,0,0,0,0,0
1400000U,06037207307,6037207307,2019,723,0,0,0,0,0,0,0
1400000U,06037207308,6037207308,2019,679,0,0,0,0,0,0,0
1400000U,06037207400,6037207400,2019,1363,0,0,0,0,0,0,0
1400000U,06037207501,6037207501,2019,2218,0,0,0,0,0,0,0
1400000U,06037207502,6037207502,2019,2589,0,0,0,0,0,0,0
1400000U,06037207711,6037207711,2019,1568,0,0,0,0,0,0,0
1400000U,06037207712,6037207712,2019,921,0,0,0,0,0,0,0
1400000U,06037207901,6037207901,2019,937,0,0,0,0,0,0,0
1400000U,06037207902,6037207902,2019,3226,0,0,0,0,0,0,0
1400000U,06037208001,6037208001,2019,4088,0,0,0,0,0,0,0
1400000U,06037208002,6037208002,2019,2805,0,0,0,0,0,0,0
1400000U,06037208301,6037208301,2019,2201,0,0,0,0,0,0,0
1400000U,06037208302,6037208302,2019,4360,0,0,0,0,0,0,0
1400000U,06037208401,6037208401,2019,3770,0,0,0,0,0,0,0
1400000U,06037208402,6037208402,2019,2771,0,0,0,0,0,0,0
1400000U,06037208501,6037208501,2019,2656,0,0,0,0,0,0,0
1400000U,06037208502,6037208502,2019,3571,0,0,0,0,0,0,0
1400000U,06037208610,6037208610,2019,4195,0,0,0,0,0,0,0
1400000U,06037208620,6037208620,2019,4660,0,0,0,0,0,0,0
1400000U,06037208710,6037208710,2019,4309,0,0,0,0,0,0,0
1400000U,06037208720,6037208720,2019,4179,0,0,0,0,0,0,0
1400000U,06037208801,6037208801,2019,2995,0,0,0,0,0,0,0
1400000U,06037208802,6037208802,2019,2906,0,0,0,0,0,0,0
1400000U,06037208902,6037208902,2019,2339,0,0,0,0,0,0,0
1400000U,06037208903,6037208903,2019,4019,0,0,0,0,0,0,0
1400000U,06037208904,6037208904,2019,3926,0,0,0,0,0,0,0
1400000U,06037209103,6037209103,2019,3216,0,0,0,0,0,0,0
1400000U,06037209104,6037209104,2019,2434,0,0,0,0,0,0,0
1400000U,06037209105,6037209105,2019,1438,0,0,0,0,0,0,0
1400000U,06037209106,6037209106,2019,3829,0,0,0,0,0,0,0
1400000U,06037209201,6037209201,2019,1139,0,0,0,0,0,0,0
1400000U,06037209202,6037209202,2019,1646,0,0,0,0,0,0,0
1400000U,06037209300,6037209300,2019,5021,0,0,0,0,0,0,0
1400000U,06037209401,6037209401,2019,3914,0,0,0,0,0,0,0
1400000U,06037209402,6037209402,2019,3728,0,0,0,0,0,0,0
1400000U,06037209403,6037209403,2019,3600,0,0,0,0,0,0,0
1400000U,06037209510,6037209510,2019,2692,0,0,0,0,0,0,0
1400000U,06037209520,6037209520,2019,2791,0,0,0,0,0,0,0
1400000U,06037209810,6037209810,2019,2472,0,0,0,0,0,0,0
1400000U,06037209820,6037209820,2019,2968,0,0,0,0,0,0,0
1400000U,06037210010,6037210010,2019,3520,0,0,0,0,0,0,0
1400000U,06037211000,6037211000,2019,4431,0,0,0,0,0,0,0
1400000U,06037211121,6037211121,2019,2351,0,0,0,0,0,0,0
1400000U,06037211122,6037211122,2019,3075,0,0,0,0,0,0,0
1400000U,06037211123,6037211123,2019,1576,0,0,0,0,0,0,0
1400000U,06037211124,6037211124,2019,3618,0,0,0,0,0,0,0
1400000U,06037211201,6037211201,2019,2645,0,0,0,0,0,0,0
1400000U,06037211202,6037211202,2019,2645,0,0,0,0,0,0,0
1400000U,06037211310,6037211310,2019,3846,0,0,0,0,0,0,0
1400000U,06037211320,6037211320,2019,3184,0,0,0,0,0,0,0
1400000U,06037211410,6037211410,2019,3095,0,0,0,0,0,0,0
1400000U,06037211420,6037211420,2019,3859,0,0,0,0,0,0,0
1400000U,06037211500,6037211500,2019,4355,0,0,0,0,0,0,0
1400000U,06037211701,6037211701,2019,2827,0,0,0,0,0,0,0
1400000U,06037211703,6037211703,2019,4750,0,0,0,0,0,0,0
1400000U,06037211704,6037211704,2019,3016,0,0,0,0,0,0,0
1400000U,06037211802,6037211802,2019,4192,0,0,0,0,0,0,0
1400000U,06037211803,6037211803,2019,3529,0,0,0,0,0,0,0
1400000U,06037211804,6037211804,2019,3221,0,0,0,0,0,0,0
1400000U,06037211910,6037211910,2019,4657,0,0,0,0,0,0,0
1400000U,06037211921,6037211921,2019,2474,0,0,0,0,0,0,0
1400000U,06037211922,6037211922,2019,3389,0,0,0,0,0,0,0
1400000U,06037212101,6037212101,2019,2507,0,0,0,0,0,0,0
1400000U,06037212102,6037212102,2019,2446,0,0,0,0,0,0,0
1400000U,06037212202,6037212202,2019,3612,0,0,0,0,0,0,0
1400000U,06037212203,6037212203,2019,2679,0,0,0,0,0,0,0
1400000U,06037212204,6037212204,2019,3344,0,0,0,0,0,0,0
1400000U,06037212303,6037212303,2019,3326,0,0,0,0,0,0,0
1400000U,06037212304,6037212304,2019,1804,0,0,0,0,0,0,0
1400000U,06037212305,6037212305,2019,2865,0,0,0,0,0,0,0
1400000U,06037212306,6037212306,2019,3052,0,0,0,0,0,0,0
1400000U,06037212410,6037212410,2019,3903,0,0,0,0,0,0,0
1400000U,06037212420,6037212420,2019,3228,0,0,0,0,0,0,0
1400000U,06037212501,6037212501,2019,2165,0,0,0,0,0,0,0
1400000U,06037212502,6037212502,2019,2767,0,0,0,0,0,0,0
1400000U,06037212610,6037212610,2019,4074,0,0,0,0,0,0,0
1400000U,06037212620,6037212620,2019,4341,0,0,0,0,0,0,0
1400000U,06037212701,6037212701,2019,2430,0,0,0,0,0,0,0
1400000U,06037212702,6037212702,2019,3635,0,0,0,0,0,0,0
1400000U,06037212800,6037212800,2019,4273,0,0,0,0,0,0,0
1400000U,06037212900,6037212900,2019,4074,0,0,0,0,0,0,0
1400000U,06037213100,6037213100,2019,2721,0,0,0,0,0,0,0
1400000U,06037213201,6037213201,2019,4198,0,0,0,0,0,0,0
1400000U,06037213202,6037213202,2019,3873,0,0,0,0,0,0,0
1400000U,06037213310,6037213310,2019,3477,0,0,0,0,0,0,0
1400000U,06037213320,6037213320,2019,2481,0,0,0,0,0,0,0
1400000U,06037213401,6037213401,2019,4951,0,0,0,0,0,0,0
1400000U,06037213402,6037213402,2019,4645,0,0,0,0,0,0,0
1400000U,06037214000,6037214000,2019,3898,0,0,0,0,0,0,0
1400000U,06037214100,6037214100,2019,3944,0,0,0,0,0,0,0
1400000U,06037214400,6037214400,2019,2877,0,0,0,0,0,0,0
1400000U,06037214501,6037214501,2019,2932,0,0,0,0,0,0,0
1400000U,06037214503,6037214503,2019,3325,0,0,0,0,0,0,0
1400000U,06037214504,6037214504,2019,2865,0,0,0,0,0,0,0
1400000U,06037214505,6037214505,2019,2663,0,0,0,0,0,0,0
1400000U,06037214600,6037214600,2019,2411,0,0,0,0,0,0,0
1400000U,06037214700,6037214700,2019,2512,0,0,0,0,0,0,0
1400000U,06037214800,6037214800,2019,2573,0,0,0,0,0,0,0
1400000U,06037214902,6037214902,2019,2586,0,0,0,0,0,0,0
1400000U,06037214903,6037214903,2019,1346,0,0,0,0,0,0,0
1400000U,06037214904,6037214904,2019,1737,0,0,0,0,0,0,0
1400000U,06037215101,6037215101,2019,2477,0,0,0,0,0,0,0
1400000U,06037215102,6037215102,2019,3110,0,0,0,0,0,0,0
1400000U,06037216100,6037216100,2019,2289,0,0,0,0,0,0,0
1400000U,06037216201,6037216201,2019,2352,0,0,0,0,0,0,0
1400000U,06037216202,6037216202,2019,2559,0,0,0,0,0,0,0
1400000U,06037216301,6037216301,2019,2005,0,0,0,0,0,0,0
1400000U,06037216302,6037216302,2019,2521,0,0,0,0,0,0,0
1400000U,06037216401,6037216401,2019,4189,0,0,0,0,0,0,0
1400000U,06037216402,6037216402,2019,2615,0,0,0,0,0,0,0
1400000U,06037216700,6037216700,2019,3709,0,0,0,0,0,0,0
1400000U,06037216800,6037216800,2019,3289,0,0,0,0,0,0,0
1400000U,06037216901,6037216901,2019,3251,0,0,0,0,0,0,0
1400000U,06037216902,6037216902,2019,1809,0,0,0,0,0,0,0
1400000U,06037217001,6037217001,2019,2654,0,0,0,0,0,0,0
1400000U,06037217002,6037217002,2019,4977,0,0,0,0,0,0,0
1400000U,06037217101,6037217101,2019,2370,0,0,0,0,0,0,0
1400000U,06037217102,6037217102,2019,3004,0,0,0,0,0,0,0
1400000U,06037217200,6037217200,2019,3905,0,0,0,0,0,0,0
1400000U,06037218110,6037218110,2019,3453,0,0,0,0,0,0,0
1400000U,06037218120,6037218120,2019,4530,0,0,0,0,0,0,0
1400000U,06037218210,6037218210,2019,4457,0,0,0,0,0,0,0
1400000U,06037218220,6037218220,2019,4358,0,0,0,0,0,0,0
1400000U,06037218300,6037218300,2019,5520,0,0,0,0,0,0,0
1400000U,06037218400,6037218400,2019,4714,0,0,0,0,0,0,0
1400000U,06037218500,6037218500,2019,2868,0,0,0,0,0,0,0
1400000U,06037218600,6037218600,2019,3142,0,0,0,0,0,0,0
1400000U,06037218701,6037218701,2019,2430,0,0,0,0,0,0,0
1400000U,06037218702,6037218702,2019,2176,0,0,0,0,0,0,0
