X,Y,Record_ID,Store_Name,Store_Street_Address,Additonal_Address,City,State,Zip_Code,Zip4,County,Store_Type,Latitude,Longitude,Incentive_Program,Grantee_Name,ObjectId
-118.46567,34.04002,858076,Western Pizza Enterprises Inc,12237 Santa Monica Blvd,,West Los Angeles,CA,90025,    ,LOS ANGELES,Restaurant Meals Program,34.04002,-118.46567,,,245168
-118.55344,34.220062,797881,S&K LIQUOR STORE,8240 Tampa Ave,,Reseda,CA,91335,1132,LOS ANGELES,Convenience Store,34.220062,-118.55344,,,245174
-117.82693,34.61198,1191091,Lake L.a. Liquor,40187 170th St E,Ste A,Palmdale,CA,93591,3150,LOS ANGELES,Convenience Store,34.61198,-117.82693,,,245220
-118.40523,34.168922,1218148,Fast Stop,5406 Whitsett Ave,,Valley Village,CA,91607,1615,LOS ANGELES,Convenience Store,34.168922,-118.40523,,,245229
-118.29275,34.010448,937851,Subway # 45649,1030 MLK Blvd,# 106B,Los Angeles,CA,90037,    ,LOS ANGELES,Restaurant Meals Program,34.010448,-118.29275,,,245255
-118.4107,34.14529,1522200,Subway 1091,12727 Ventura Blvd,,Studio City,CA,91604,2430,LOS ANGELES,Restaurant Meals Program,34.14529,-118.4107,,,245256
-118.10332,34.579967,1278146,Shamrock Liquor #2,1475 E Palmdale Blvd,,Palmdale,CA,93550,4890,LOS ANGELES,Convenience Store,34.579967,-118.10332,,,245268
-118.58902,34.167122,1526992,Subway 49231,20929 Ventura Blvd,Ste 45,Woodland Hills,CA,91364,0827,LOS ANGELES,Restaurant Meals Program,34.167122,-118.58902,,,245286
-118.41246,34.005932,1502548,Jasmine Market and Deli,4135 Sepulveda Blvd,,Culver City,CA,90230,4706,LOS ANGELES,Restaurant Meals Program,34.005932,-118.41246,,,245308
-118.16444,33.950489,1439226,Wendy's Hamburgers,8810 Garfield Ave,,South Gate,CA,90280,    ,LOS ANGELES,Restaurant Meals Program,33.950489,-118.16444,,,245342
-118.21725,33.984184,1267853,La Pasadita Market,2908 Randolph St,,Huntington Park,CA,90255,4577,LOS ANGELES,Grocery Store,33.984184,-118.21725,,,245353
-118.23906,34.060085,1533691,Yue Wa Market,658 N Broadway,,Los Angeles,CA,90012,2802,LOS ANGELES,Other,34.060085,-118.23906,,,245357
-117.94976,34.045441,894153,El Pollo Loco #5569,1341 Hacienda Blvd,,La Puente,CA,91744,    ,LOS ANGELES,Restaurant Meals Program,34.045441,-117.94976,,,245358
-117.99805,34.040768,1345389,Jack in the Box 5337,506 Workman Mill Rd,,La Puente,CA,91746,2436,LOS ANGELES,Restaurant Meals Program,34.040768,-117.99805,,,245363
-118.18809,33.96764,893340,El Pollo Loco #5451,7519 S Atlantic Ave,,Cudahy,CA,90201,    ,LOS ANGELES,Restaurant Meals Program,33.96764,-118.18809,,,245415
-117.84752,34.106571,962890,Rimas Grocery & Deli,20816 E Arrow Hwy,,Covina,CA,91724,1319,LOS ANGELES,Convenience Store,34.106571,-117.84752,,,245490
-118.25674,33.973167,1533932,Samy 99 1,7325 S Central Ave,,Los Angeles,CA,90001,2422,LOS ANGELES,Grocery Store,33.973167,-118.25674,,,245498
-118.21162,33.98048,1533518,Samantas Meat Market,3124 E Gage Ave,,Huntington Park,CA,90255,5339,LOS ANGELES,Grocery Store,33.98048,-118.21162,,,245554
-118.30724,34.057339,1533530,Jangbaguni,3508 W 8th St,,Los Angeles,CA,90005,2902,LOS ANGELES,Other,34.057339,-118.30724,,,245559
-118.0237,34.051136,1533536,Don Ramirez Liquor 1,2401 Durfee Ave,,El Monte,CA,91732,3707,LOS ANGELES,Convenience Store,34.051136,-118.0237,,,245562
-118.182,34.03569,1533537,Happy Liquor,3882 E 1st St,,Los Angeles,CA,90063,3629,LOS ANGELES,Convenience Store,34.03569,-118.182,,,245563
-118.43365,34.289314,1533569,Arco 22325,601 N Maclay Ave,,San Fernando,CA,91340,2136,LOS ANGELES,Convenience Store,34.289314,-118.43365,,,245578
-118.58051,34.220356,1533605,7 Eleven Store 13893 D,20519 Roscoe Blvd,,Winnetka,CA,91306,1701,LOS ANGELES,Convenience Store,34.220356,-118.58051,,,245592
-118.29873,34.090885,896145,Universal Grocery & Delicatessen,5021 Santa Monica Blvd,,Los Angeles,CA,90029,2411,LOS ANGELES,Convenience Store,34.090885,-118.29873,,,245605
-118.28577,34.02021,1502003,Seeds Market Place,3607 Trousdale Pkwy,,Los Angeles,CA,90089,3609,LOS ANGELES,Restaurant Meals Program,34.02021,-118.28577,,,245613
-117.73007,34.10714,821849,Sprouts Farmers Market 205,835 W Foothill Blvd,,Claremont,CA,91711,3302,LOS ANGELES,Supermarket,34.10714,-117.73007,,,245638
-118.1449,33.903542,1222051,Sunshine Liquor and Market Ownership,8830 Rosecrans Ave,,Downey,CA,90242,5238,LOS ANGELES,Convenience Store,33.903542,-118.1449,,,245677
-118.17628,33.833138,1196292,Tropical Foods African Market,4114 Orange Ave,,Long Beach,CA,90807,3060,LOS ANGELES,Grocery Store,33.833138,-118.17628,,,245701
-118.10824,34.704227,835478,Quick Serve Dairy,1159 E Avenue I,,Lancaster,CA,93535,2117,LOS ANGELES,Convenience Store,34.704227,-118.10824,,,245705
-118.0874,34.00272,1528487,Everytable Pico Rivera,8602 Whittier Blvd,,Pico Rivera,CA,90660,2655,LOS ANGELES,Restaurant Meals Program,34.00272,-118.0874,,,245721
-118.28396,34.039818,1043661,7-Eleven 39553,1241 W Washington Blvd,,Los Angeles,CA,90007,1328,LOS ANGELES,Convenience Store,34.039818,-118.28396,,,245724
-118.14795,34.675369,1501128,T Maries Soul Food,43615 10th St W,,Lancaster,CA,93534,4801,LOS ANGELES,Restaurant Meals Program,34.675369,-118.14795,,,245759
-118.08427,33.901962,1345198,ROSECRANS AVENUE BURGERS,11700 Rosecrans Ave,,Norwalk,CA,90650,3926,LOS ANGELES,Restaurant Meals Program,33.901962,-118.08427,,,245764
-118.09933,34.580837,1513053,Louisiana Famous Fried Chicken 913,1645 E Palmdale Blvd,Ste A,Palmdale,CA,93550,4876,LOS ANGELES,Restaurant Meals Program,34.580837,-118.09933,,,245774
-118.2031,34.660286,1399370,Subway 64160,4055 W Ave L,,Lancaster,CA,93536,    ,LOS ANGELES,Restaurant Meals Program,34.660286,-118.2031,,,245828
-118.27494,34.055561,989255,Metro Market,1930 W 7th St,,Los Angeles,CA,90057,4104,LOS ANGELES,Convenience Store,34.055561,-118.27494,,,245848
-118.34966,34.069885,1180603,Gia Inv. Group LLC dba KFC (3rd St),5925 W 3rd St,,Los Angeles,CA,90036,    ,LOS ANGELES,Restaurant Meals Program,34.069885,-118.34966,,,245852
-118.28572,34.047562,1533851,El Gallo Minni Market,2261 W Pico Blvd,,Los Angeles,CA,90006,4842,LOS ANGELES,Grocery Store,34.047562,-118.28572,,,245855
-118.35793,33.873116,1545064,Weinerschnitzel # 39,4607 Artesia Blvd,,Lawndale,CA,90260,3467,LOS ANGELES,Restaurant Meals Program,33.873116,-118.35793,,,245870
-118.28761,33.742538,1533857,Happys Liquor 1,140 S Pacific Ave,,San Pedro,CA,90731,2608,LOS ANGELES,Convenience Store,33.742538,-118.28761,,,245873
-118.36064,33.931255,1069098,Jack in the Box # 232,4737 Imperial Highway,,Inglewood,CA,90304,    ,LOS ANGELES,Restaurant Meals Program,33.931255,-118.36064,,,245883
-118.36158,33.906231,1533865,Los Jalisciences Meat Market #2,13763 Inglewood Ave,,Hawthorne,CA,90250,6739,LOS ANGELES,Grocery Store,33.906231,-118.36158,,,245892
-118.22516,33.98333,1260401,Pacific Restaurant,6300 Pacific Blvd,,Huntington Park,CA,90255,    ,LOS ANGELES,Restaurant Meals Program,33.98333,-118.22516,,,245894
-118.1249,34.704021,1235675,Village Smoke Shop,336 E Avenue I,,Lancaster,CA,93535,1914,LOS ANGELES,Convenience Store,34.704021,-118.1249,,,245897
-118.21899,34.125591,902111,Sood Enterprises Inc Jack in the Box #326,4470 Eagle Rock Blvd,,Los Angeles,CA,90041,3213,LOS ANGELES,Restaurant Meals Program,34.125591,-118.21899,,,245918
-118.46716,34.272606,1329877,Subway 1987,11100 Sepulveda Blvd,Ste 11,Mission Hills,CA,91345,1142,LOS ANGELES,Restaurant Meals Program,34.272606,-118.46716,,,245919
-118.28682,34.085442,1135200,Latino Dollar Store,774 N Virgil Ave,,Los Angeles,CA,90029,3647,LOS ANGELES,Convenience Store,34.085442,-118.28682,,,245952
-118.19714,33.854786,1534062,Happy's Market,5425 Long Beach Blvd,,Long Beach,CA,90805,5205,LOS ANGELES,Grocery Store,33.854786,-118.19714,,,245973
-118.5015,34.272266,1500684,Jack in the Box 349,16945 San Fernando Mission Blvd,,Granada Hills,CA,91344,4250,LOS ANGELES,Restaurant Meals Program,34.272266,-118.5015,,,245975
-118.22571,33.989029,1396457,Tulaphorn Inc/McDonald's #7657,2584 Slauson Ave,,Huntington Park,CA,90255,    ,LOS ANGELES,Restaurant Meals Program,33.989029,-118.22571,,,245991
-118.4754,34.193882,1241084,Quickie Mini Mart,15700 Vanowen St,,Van Nuys,CA,91406,5029,LOS ANGELES,Convenience Store,34.193882,-118.4754,,,246005
-118.29463,34.090832,1019028,Super Market & Liquor,4820 Santa Monica Blvd,,Los Angeles,CA,90029,2618,LOS ANGELES,Convenience Store,34.090832,-118.29463,,,246034
-118.11254,34.101948,964647,Jack in the Box # 312,901 W Las Tunas Dr,,San Gabriel,CA,91776,    ,LOS ANGELES,Restaurant Meals Program,34.101948,-118.11254,,,246047
-118.30166,34.011078,902582,Jack in the Box #279,1441 W Martin Luther King Jr Blvd,,Los Angeles,CA,90062,1224,LOS ANGELES,Restaurant Meals Program,34.011078,-118.30166,,,246052
-118.3525,33.945267,1287003,Angel Fish Market,10016 S Hawthorne Blvd,,Inglewood,CA,90304,1516,LOS ANGELES,Specialty Store,33.945267,-118.3525,,,246060
-118.30933,34.003437,1495153,Louisiana Fried Chicken,4411 S. Western Ave,,Los Angeles,CA,90062,    ,LOS ANGELES,Restaurant Meals Program,34.003437,-118.30933,,,246072
-118.43517,34.310242,1392729,VALLARTA SUPERMARKET #7 Restaurant,13820 Foothill Blvd,,SYLMAR,CA,91342,    ,LOS ANGELES,Restaurant Meals Program,34.310242,-118.43517,,,246093
-118.2564,33.972431,1036418,My Liquor Bank,7420 S Central Ave,,Los Angeles,CA,90001,2425,LOS ANGELES,Convenience Store,33.972431,-118.2564,,,246097
-118.27692,34.056469,928325,More 4 Less Mart Inc,2104 W 7th St,,Los Angeles,CA,90057,4001,LOS ANGELES,Convenience Store,34.056469,-118.27692,,,246114
-118.26904,33.974716,1175960,7 Eleven Store 36961A,301 E Florence Ave,,Los Angeles,CA,90003,2231,LOS ANGELES,Convenience Store,33.974716,-118.26904,,,246139
-118.58022,34.249138,1451955,Jack in the Box 5456,9855 Mason Avenue,,Chatsworth,CA,91311,    ,LOS ANGELES,Restaurant Meals Program,34.249138,-118.58022,,,246142
-117.88537,34.009697,1433290,KFC D011016,19080 La Puente Rd.,,Walnut,CA,91792,    ,LOS ANGELES,Restaurant Meals Program,34.009697,-117.88537,,,246150
-118.36153,34.08046,1277977,Fairfax Grocery,511 N Fairfax Ave,,Los Angeles,CA,90036,1715,LOS ANGELES,Grocery Store,34.08046,-118.36153,,,246162
-118.00129,34.131813,1360465,FEAST FOODS LLC JACK IN THE BOX 3250,100 DUARTE ROAD,,MONROVIA,CA,91016,    ,LOS ANGELES,Restaurant Meals Program,34.131813,-118.00129,,,246163
-118.18063,33.779049,1109385,La Bodega 2,1001 E 10th St,,Long Beach,CA,90813,4723,LOS ANGELES,Grocery Store,33.779049,-118.18063,,,246199
-118.20741,34.073788,909762,7-Eleven Store 34147,3201 N Broadway,,Los Angeles,CA,90031,2801,LOS ANGELES,Convenience Store,34.073788,-118.20741,,,246218
-118.02723,34.151077,942055,Pizza Hut #24908,121 E Foothill Blvd,,Arcadia,CA,91006,    ,LOS ANGELES,Restaurant Meals Program,34.151077,-118.02723,,,246221
-118.2655,33.982883,1111459,Celso's Discount And Water,6215 Avalon Blvd,,Los Angeles,CA,90003,1634,LOS ANGELES,Grocery Store,33.982883,-118.2655,,,246231
-118.37704,34.073132,1490457,Subway 2111,8502 W 3rd St,,Los Angeles,CA,90048,    ,LOS ANGELES,Restaurant Meals Program,34.073132,-118.37704,,,246236
-118.13157,34.185352,961132,Jack in the Box # 364,2305 N Lake Ave,,Altadena,CA,91001,    ,LOS ANGELES,Restaurant Meals Program,34.185352,-118.13157,,,246264
-118.32635,33.932938,762396,Superior Grocers 123,11202 Crenshaw Blvd,,Inglewood,CA,90303,2805,LOS ANGELES,Supermarket,33.932938,-118.32635,,,246279
-118.55441,34.237511,1248570,Northridge Farmers Market & Family Festival,9301 Tampa Ave,,Northridge,CA,91324,2503,LOS ANGELES,Farmers and Markets,34.237511,-118.55441,,,246283
-118.14837,34.645771,981017,Comrax LLC,1020 W Avenue M,Ste A,Palmdale,CA,93534,    ,LOS ANGELES,Convenience Store,34.645771,-118.14837,,,246289
-118.01181,34.064007,841596,El Monte Auto Spa & Resort,12269 Garvey Ave,,El Monte,CA,91732,3138,LOS ANGELES,Convenience Store,34.064007,-118.01181,,,246295
-118.5703,34.193817,1157253,Corona Liquor,20043 Vanowen St,,Winnetka,CA,91306,3939,LOS ANGELES,Convenience Store,34.193817,-118.5703,,,246312
-118.24799,34.228832,1508679,Wienershnitzel LaCrescenta,3140 Foothill Blvd,,La Crescenta,CA,91214,2630,LOS ANGELES,Restaurant Meals Program,34.228832,-118.24799,,,246336
-118.27396,33.986813,762141,Corona Ranch Market,5903 S Main St,,Los Angeles,CA,90003,1216,LOS ANGELES,Grocery Store,33.986813,-118.27396,,,246363
-118.10867,33.788406,1561417,7 Eleven Store 25312 F,1785 Palo Verde Ave,,Long Beach,CA,90815,4603,LOS ANGELES,Convenience Store,33.788406,-118.10867,,,246365
-118.3266,33.934483,943168,Pizza Hut #26231,11115 Crenshaw Blvd,,Inglewood,CA,90301,    ,LOS ANGELES,Restaurant Meals Program,33.934483,-118.3266,,,246366
-117.91309,33.990292,1432877,KFC D011017,17901 S Colima Road,,City of Industry,CA,91748,    ,LOS ANGELES,Restaurant Meals Program,33.990292,-117.91309,,,246372
-118.25447,33.944771,992787,Central Store,10105 S Central Ave,,Los Angeles,CA,90002,3318,LOS ANGELES,Convenience Store,33.944771,-118.25447,,,246373
-118.29129,33.998585,1042073,Villa Market,4900 S Vermont Ave,,Los Angeles,CA,90037,2944,LOS ANGELES,Convenience Store,33.998585,-118.29129,,,246382
-118.29095,34.091999,1571794,Waba Grill,1134 N Vermont Ave,,Los Angeles,CA,90029,1702,LOS ANGELES,Restaurant Meals Program,34.091999,-118.29095,,,246385
-118.44798,34.213772,1038028,7-eleven#33610-a 33610,7858 Van Nuys Blvd,,Panorama City,CA,91402,6069,LOS ANGELES,Convenience Store,34.213772,-118.44798,,,246448
-118.02548,34.130688,1332357,Senior Classic Leasing LLC dba Carls Jr 7362,165 E Duarte Rd,,Arcadia,CA,91006,3935,LOS ANGELES,Restaurant Meals Program,34.130688,-118.02548,,,246490
-118.25642,33.97945,837695,LPRP Corporation - DBA/ Tam's Burgers #24,6620 S Central Ave,,Los Angeles,CA,90001,    ,LOS ANGELES,Restaurant Meals Program,33.97945,-118.25642,,,246507
-118.18525,33.866405,1266376,7 Eleven Store 35476 C,6151 Atlantic Ave,,Long Beach,CA,90805,2922,LOS ANGELES,Convenience Store,33.866405,-118.18525,,,246514
-118.17814,33.969299,839094,7-Eleven 39037A,4965 Florence Ave,,Bell,CA,90201,4318,LOS ANGELES,Convenience Store,33.969299,-118.17814,,,246525
-118.23917,33.907452,845077,Bonanza Market,1601 N Wilmington Ave,Ste A,Compton,CA,90222,3454,LOS ANGELES,Grocery Store,33.907452,-118.23917,,,246560
-118.34994,34.083618,892232,7-Eleven 39012,7353 Melrose Ave,,Los Angeles,CA,90046,7573,LOS ANGELES,Convenience Store,34.083618,-118.34994,,,246572
-118.32687,33.901989,943058,Pizza Hut #26175,3109 W Rosecrans Ave,,Hawthorne,CA,90250,    ,LOS ANGELES,Restaurant Meals Program,33.901989,-118.32687,,,246587
-118.06331,33.846127,942425,Pizza Hut #24940,12602 Del Amo Blvd,,Lakewood,CA,90715,    ,LOS ANGELES,Restaurant Meals Program,33.846127,-118.06331,,,246591
-118.17655,33.860092,1243849,Keo Neighborhood Market,1224 E South St,,Long Beach,CA,90805,4321,LOS ANGELES,Other,33.860092,-118.17655,,,246596
-118.00829,34.031387,1360622,FEAST FOODS LLC JACK IN THE BOX 5361,13361 CROSSROADS PARKWAY,,CITY OF INDUSTRY,CA,91746,    ,LOS ANGELES,Restaurant Meals Program,34.031387,-118.00829,,,246601
-118.3711,34.052303,828804,India Spices & Grocery,5994 W Pico Blvd,,Los Angeles,CA,90035,2657,LOS ANGELES,Grocery Store,34.052303,-118.3711,,,246605
-118.0265,33.950218,947985,La Venadita Meat Market 3,14124 Lambert Rd,,Whittier,CA,90605,2427,LOS ANGELES,Grocery Store,33.950218,-118.0265,,,246663
-118.12518,33.847668,931641,Kentucky Fried Chicken # 5,4917 Bellflower,,Lakewood,CA,90713,    ,LOS ANGELES,Restaurant Meals Program,33.847668,-118.12518,,,246675
-118.10635,33.887272,1439105,Del Taco #753,10644 Alondra Blvd,,Norwalk,CA,90650,    ,LOS ANGELES,Restaurant Meals Program,33.887272,-118.10635,,,246707
-118.22977,34.105019,1534805,Sams Mart,3337 Division St,,Los Angeles,CA,90065,2701,LOS ANGELES,Convenience Store,34.105019,-118.22977,,,246784
-118.52155,34.163567,1534845,Zelzah Chevron,17849 Ventura Blvd,,Encino,CA,91316,3616,LOS ANGELES,Convenience Store,34.163567,-118.52155,,,246796
-118.11008,34.062859,1534860,Ljk Market,921 E Garvey Ave,,Monterey Park,CA,91755,3028,LOS ANGELES,Specialty Store,34.062859,-118.11008,,,246797
-118.15562,34.675869,1280812,Remy's Oriental Market,43661 15th St W,,Lancaster,CA,93534,4725,LOS ANGELES,Grocery Store,34.675869,-118.15562,,,246819
-117.7694,34.096504,1344326,El Merendero Mexican Food - El Merendero Rest #1,1910 Fairplex Dr,,La Verne,CA,91750,5501,LOS ANGELES,Restaurant Meals Program,34.096504,-117.7694,,,246825
-118.18368,34.603439,1499909,Subway 17220,3011 Rancho Vista Blvd  Suite H,,Palmdale,CA,93551,    ,LOS ANGELES,Restaurant Meals Program,34.603439,-118.18368,,,246843
-118.34386,34.097744,1552346,Tacos El Gavilan - Hollywood,7070 Sunset Blvd,,Los Angeles,CA,90028,    ,LOS ANGELES,Restaurant Meals Program,34.097744,-118.34386,,,246892
-118.05795,34.107624,1534241,Temple City Farmers Market,9701 Las Tunas Dr,,Temple City,CA,91780,2249,LOS ANGELES,Farmers and Markets,34.107624,-118.05795,GusNIP,California Department of Food and Agriculture,246945
-118.24471,34.031239,1382280,WATTS BURGERS,1023 SOUTH CENTRAL AVENUE,,LOS ANGELES,CA,90002,    ,LOS ANGELES,Restaurant Meals Program,34.031239,-118.24471,,,247000
-118.33344,33.942822,1430847,Del Taco 775,3510 West Century Blvd,,Inglewood,CA,90303,    ,LOS ANGELES,Restaurant Meals Program,33.942822,-118.33344,,,247003
-118.4227,34.150398,972720,7-Eleven Store #18199,13307 Moorpark St,,Sherman Oaks,CA,91423,3917,LOS ANGELES,Convenience Store,34.150398,-118.4227,,,247014
-118.24754,33.989315,980539,Tom's Jr.,1500 E Slauson Ave,,Los Angeles,CA,90011,    ,LOS ANGELES,Restaurant Meals Program,33.989315,-118.24754,,,247020
-118.14526,34.703968,1229731,Wonder Supermarket 1,767 W Avenue I,,Lancaster,CA,93534,1924,LOS ANGELES,Grocery Store,34.703968,-118.14526,,,247023
-118.18121,33.941669,1353565,Tom's Jr Burgers,9856 Atlantic Ave,,South Gate,CA,90280,5219,LOS ANGELES,Restaurant Meals Program,33.941669,-118.18121,,,247028
-118.12975,34.032207,964694,Jack in the Box # 5353,892 N Garfield Ave,,Montebello,CA,90640,    ,LOS ANGELES,Restaurant Meals Program,34.032207,-118.12975,,,247053
-117.90531,33.98867,1352056,YOSHINOYA AMERICA INC Beef Bowl 1163,18307 Colima Rd,,Rowland Heights,CA,91748,2762,LOS ANGELES,Restaurant Meals Program,33.98867,-117.90531,,,247087
-118.0548,34.062691,1286263,El Monte 97 Plus Store,9814 Garvey Ave,Ste 4,El Monte,CA,91733,4704,LOS ANGELES,Convenience Store,34.062691,-118.0548,,,247097
-118.58904,34.250004,943114,Pizza Hut #26201,20901 Lassen,,Chatsworth,CA,91311,    ,LOS ANGELES,Restaurant Meals Program,34.250004,-118.58904,,,247103
-118.29514,34.175236,1278338,M & M Liquor,1951 W Glenoaks Blvd,,Glendale,CA,91201,1546,LOS ANGELES,Grocery Store,34.175236,-118.29514,,,247104
-118.16106,33.888943,1559793,Fatima's Grill,7906 Alondra Blvd,,Paramount,CA,90723,4308,LOS ANGELES,Restaurant Meals Program,33.888943,-118.16106,,,247106
-118.28191,34.165058,1537032,Monta Factory,1208 W Glenoaks Blvd,,Glendale,CA,91201,2202,LOS ANGELES,Restaurant Meals Program,34.165058,-118.28191,,,247115
-118.31605,34.25993,1403304,JACK IN THE BOX 301,8405 FOOHILL BLVD,,SUNLAND,CA,91040,    ,LOS ANGELES,Restaurant Meals Program,34.25993,-118.31605,,,247116
-118.39422,34.002361,943039,Pizza Hut #27531,10780 Jefferson Ave,,Culver City,CA,90230,    ,LOS ANGELES,Restaurant Meals Program,34.002361,-118.39422,,,247117
-118.31886,33.999855,1490246,Phat Daddys,2312 1/2 W 48th St,,Los Angeles,CA,90043,    ,LOS ANGELES,Restaurant Meals Program,33.999855,-118.31886,,,247124
-118.32755,34.039845,1250185,La Usuluteca Corp,4014 W Washington Blvd,,Los Angeles,CA,90018,1050,LOS ANGELES,Other,34.039845,-118.32755,,,247127
-118.10836,34.078369,934345,Kentucky Fried Chicken #24,1425 New Ave,,Alhambra,CA,91801,    ,LOS ANGELES,Restaurant Meals Program,34.078369,-118.10836,,,247136
-118.15182,33.774643,1538131,Subway #38436,656 Redondo Ave,,Long Beach,CA,90814,1453,LOS ANGELES,Restaurant Meals Program,33.774643,-118.15182,,,247139
-118.28424,34.060131,1267227,A Liquor,687 S Hoover St,,Los Angeles,CA,90005,3911,LOS ANGELES,Convenience Store,34.060131,-118.28424,,,247161
-118.27831,34.007984,1031713,Katcoot Mini Mart,4164 S Broadway,,Los Angeles,CA,90037,2237,LOS ANGELES,Convenience Store,34.007984,-118.27831,,,247171
-118.14763,34.688339,1550908,Original Louis Burgers,44328 10th St W,,Lancaster,CA,93534,4136,LOS ANGELES,Restaurant Meals Program,34.688339,-118.14763,,,247187
-118.19421,33.970665,1508499,Wendys 12294,4148 Florence Ave,,Bell,CA,90201,3406,LOS ANGELES,Restaurant Meals Program,33.970665,-118.19421,,,247198
-118.35278,33.91507,1212449,Super Desi Market,12921 Hawthorne Blvd,,Hawthorne,CA,90250,4414,LOS ANGELES,Grocery Store,33.91507,-118.35278,,,247202
-118.44218,34.055439,1478520,Delphi Greek Restaurant,1383 Westwood Blvd,,Los Angeles,CA,90024,    ,LOS ANGELES,Restaurant Meals Program,34.055439,-118.44218,,,247205
-118.30931,34.017952,1513904,L.A. Taco House,3775 S Western Ave,,Los Angeles,CA,90018,4436,LOS ANGELES,Restaurant Meals Program,34.017952,-118.30931,,,247219
-118.25788,34.027027,1032577,Wally's Liquor Market,1955 S San Pedro St,,Los Angeles,CA,90011,1121,LOS ANGELES,Convenience Store,34.027027,-118.25788,,,247220
-117.95033,34.034615,1404069,DOUBLZ LAP,825 NORTH HACIENDA BLVD,,LA PUENTE,CA,91744,    ,LOS ANGELES,Restaurant Meals Program,34.034615,-117.95033,,,247221
-118.30011,34.098064,953691,7-Eleven Store #19953,5076 W Sunset Blvd,,Los Angeles,CA,90027,5840,LOS ANGELES,Convenience Store,34.098064,-118.30011,,,247231
-118.33013,33.980679,938681,98 Cents Discount Store,3321 Hyde Park Blvd,,Los Angeles,CA,90043,4106,LOS ANGELES,Convenience Store,33.980679,-118.33013,,,247240
-118.53252,34.385654,1123790,Doolys Liquor & Market,22505 14th St,Ste A,Newhall,CA,91321,4127,LOS ANGELES,Convenience Store,34.385654,-118.53252,,,247243
-117.89208,34.075302,1570919,La Carniceria West Covina 11,2522 E Workman Ave,,West Covina,CA,91791,1534,LOS ANGELES,Specialty Store,34.075302,-117.89208,,,247248
-118.29218,33.938332,1151112,Melody Beer & Wine Market,10717 S Vermont Ave,,Los Angeles,CA,90044,3025,LOS ANGELES,Convenience Store,33.938332,-118.29218,,,247251
-118.21926,34.027256,891840,El Pollo Loco #5322,1224 S Soto St,,Los Angeles,CA,90023,    ,LOS ANGELES,Restaurant Meals Program,34.027256,-118.21926,,,247256
-118.46494,34.414989,1345524,WIENERS 338,18900 SOLEDAD CAYON ROAD,,CANYON COUNTRY,CA,91351,    ,LOS ANGELES,Restaurant Meals Program,34.414989,-118.46494,,,247257
-118.11314,34.15448,1057217,M & S Liquor Inc,490 N Allen Ave,,Pasadena,CA,91106,1398,LOS ANGELES,Convenience Store,34.15448,-118.11314,,,247265
-118.13427,34.098843,1122006,Super Store 2,320 W Alhambra Rd,,Alhambra,CA,91801,2324,LOS ANGELES,Convenience Store,34.098843,-118.13427,,,247276
-117.92554,34.08691,846489,7 Eleven 22548D,105 N Vincent Ave,,Covina,CA,91722,3902,LOS ANGELES,Convenience Store,34.08691,-117.92554,,,247280
-118.15752,33.87447,961157,Wienerschnitzel # 12,3012 Artesia Blvd,,Long Beach,CA,90804,    ,LOS ANGELES,Restaurant Meals Program,33.87447,-118.15752,,,247284
-118.26504,33.812065,841092,TM Pizza Inc DBA/Domino's Pizza #007836,23565 Avalon Blvd,,Carson,CA,90745,5522,LOS ANGELES,Restaurant Meals Program,33.812065,-118.26504,,,247286
-118.33085,34.000381,933913,Jack in the Box #292,4210 S. Crenshaw Blvd.,,Los Angeles,CA,90043,    ,LOS ANGELES,Restaurant Meals Program,34.000381,-118.33085,,,247290
-118.35524,34.098015,860286,7-Eleven 18778C,7600 W Sunset Blvd,,Los Angeles,CA,90046,2715,LOS ANGELES,Convenience Store,34.098015,-118.35524,,,247296
-118.29201,33.933117,1220775,Etna King Fish Market,11175 S Vermont Ave,,Los Angeles,CA,90044,1510,LOS ANGELES,Other,33.933117,-118.29201,,,247304
-118.33818,34.091114,1545589,EVERYTABLE - HOLLYWOOD,6775 Santa Monica Blvd,Ste 2A,Los Angeles,CA,90038,1282,LOS ANGELES,Restaurant Meals Program,34.091114,-118.33818,,,247351
-118.08282,34.558365,1546317,Taco Bell #39809,2561 E Avenue S,,Palmdale,CA,93550,6404,LOS ANGELES,Restaurant Meals Program,34.558365,-118.08282,,,247358
-118.27383,33.964432,740113,Rodriguez Mini Market 99 Cents,8252 S Main St,,Los Angeles,CA,90003,2932,LOS ANGELES,Convenience Store,33.964432,-118.27383,,,247389
-118.27251,34.011124,1240398,Miranda Mini Market,136 E Martin Luther King Jr Blvd,,Los Angeles,CA,90011,2652,LOS ANGELES,Convenience Store,34.011124,-118.27251,,,247394
-118.38504,33.829098,1443097,SUBWAY 46646,730 S. Pacific Coast Highway,,Resondo Beach,CA,90277,    ,LOS ANGELES,Restaurant Meals Program,33.829098,-118.38504,,,247409
-118.09255,34.062622,1253630,JC Company Inc.,8062 Garvey Ave,,Rosemead,CA,91770,2421,LOS ANGELES,Other,34.062622,-118.09255,,,247414
-118.11716,33.858845,1353092,YOSHINOYA BEEF BOW L#1244,5605 WOODRUFF AVENUE,,LAKEWOOD,CA,90713,    ,LOS ANGELES,Restaurant Meals Program,33.858845,-118.11716,,,247417
