Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008
"06037910302","Census Tract 9103.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9103.02",,,,2636,2105,1849,256,24,18,0,24,0,465
"06037910401","Census Tract 9104.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9104.01",,,,2783,2327,2168,159,24,0,0,1,20,411
"06037910404","Census Tract 9104.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9104.04",,,,1999,1777,1449,328,49,0,24,0,30,119
"06037910405","Census Tract 9104.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9104.05",,,,2005,1734,1568,166,72,0,8,30,56,105
"06037910501","Census Tract 9105.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9105.01",,,,1877,1563,1324,239,65,0,0,37,103,109
"06037910502","Census Tract 9105.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9105.02",,,,1840,1740,1482,258,11,0,0,23,0,66
"06037910504","Census Tract 9105.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9105.04",,,,1636,1477,1296,181,26,0,0,0,0,133
"06037910505","Census Tract 9105.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9105.05",,,,1205,1143,998,145,4,0,0,0,23,35
"06037910601","Census Tract 9106.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9106.01",,,,2779,2522,2138,384,76,0,0,3,23,155
"06037910602","Census Tract 9106.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9106.02",,,,2028,1688,1268,420,49,0,0,32,110,149
"06037910605","Census Tract 9106.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9106.05",,,,1712,1526,1204,322,15,0,0,8,106,57
"06037910606","Census Tract 9106.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9106.06",,,,1108,970,824,146,4,0,0,44,24,66
"06037910607","Census Tract 9106.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9106.07",,,,1647,1527,1391,136,0,0,0,0,28,92
"06037910608","Census Tract 9106.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910608",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9106.08",,,,1390,1221,958,263,37,0,0,0,24,108
"06037910706","Census Tract 9107.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9107.06",,,,2460,2266,2040,226,27,0,0,0,87,80
"06037910707","Census Tract 9107.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910707",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9107.07",,,,2131,1788,1567,221,136,0,0,0,29,178
"06037910709","Census Tract 9107.09, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910709",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9107.09",,,,749,644,527,117,12,0,0,9,0,84
"06037910712","Census Tract 9107.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910712",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9107.12",,,,1532,1335,990,345,56,0,0,23,0,118
"06037910713","Census Tract 9107.13, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910713",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9107.13",,,,2561,2269,1789,480,52,0,0,25,55,160
"06037910714","Census Tract 9107.14, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910714",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9107.14",,,,1764,1565,1381,184,52,0,0,18,16,113
"06037910715","Census Tract 9107.15, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910715",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9107.15",,,,2736,2519,2036,483,29,0,0,23,0,165
"06037910716","Census Tract 9107.16, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910716",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9107.16",,,,2981,2639,2163,476,36,0,0,0,20,286
"06037910717","Census Tract 9107.17, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910717",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9107.17",,,,1046,854,665,189,15,0,0,13,37,127
"06037910718","Census Tract 9107.18, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910718",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9107.18",,,,2404,2230,1892,338,20,0,0,0,32,122
"06037910719","Census Tract 9107.19, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910719",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9107.19",,,,2074,1879,1455,424,0,0,0,29,88,78
"06037910720","Census Tract 9107.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9107.20",,,,2117,1812,1540,272,0,0,0,14,103,188
"06037910721","Census Tract 9107.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910721",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9107.21",,,,1379,1349,1224,125,0,0,0,0,10,20
"06037910804","Census Tract 9108.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9108.04",,,,1400,1061,934,127,61,0,0,11,0,267
"06037910807","Census Tract 9108.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910807",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9108.07",,,,3006,2367,2150,217,51,17,0,8,43,520
"06037910808","Census Tract 9108.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910808",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9108.08",,,,1728,1449,1383,66,0,0,0,1,63,215
"06037910809","Census Tract 9108.09, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910809",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9108.09",,,,901,660,582,78,0,0,0,0,4,237
"06037910810","Census Tract 9108.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9108.10",,,,1335,1135,1043,92,21,5,0,27,0,147
"06037910814","Census Tract 9108.14, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910814",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9108.14",,,,1600,1330,1181,149,0,32,0,79,5,154
"06037910815","Census Tract 9108.15, Los Angeles County, California","ca","140","00",,,,"06","037",,,"910815",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9108.15",,,,2348,1927,1773,154,0,16,0,8,37,360
"06037911001","Census Tract 9110.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"911001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9110.01",,,,1169,863,770,93,10,0,0,155,0,141
"06037911100","Census Tract 9111, Los Angeles County, California","ca","140","00",,,,"06","037",,,"911100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9111",,,,2745,2634,2302,332,6,0,0,21,30,54
"06037920013","Census Tract 9200.13, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9200.13",,,,3546,2907,2453,454,78,0,11,17,34,499
"06037920015","Census Tract 9200.15, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9200.15",,,,3091,2428,2210,218,14,0,0,1,41,607
"06037920016","Census Tract 9200.16, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9200.16",,,,2117,1652,1455,197,5,18,0,4,0,438
"06037920017","Census Tract 9200.17, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9200.17",,,,1839,1509,1414,95,65,9,0,10,15,231
"06037920018","Census Tract 9200.18, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9200.18",,,,1108,839,700,139,34,6,0,6,21,202
"06037920020","Census Tract 9200.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9200.20",,,,2864,2217,2067,150,0,0,35,14,10,588
"06037920028","Census Tract 9200.28, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920028",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9200.28",,,,4173,3563,3168,395,83,51,0,0,81,395
"06037920029","Census Tract 9200.29, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9200.29",,,,1583,1343,1249,94,15,0,0,12,16,197
"06037920030","Census Tract 9200.30, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920030",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9200.30",,,,2879,2339,2025,314,51,30,0,12,107,340
"06037920031","Census Tract 9200.31, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9200.31",,,,2547,2257,2148,109,24,0,0,21,37,208
"06037920034","Census Tract 9200.34, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920034",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9200.34",,,,2052,1582,1373,209,48,0,11,34,47,330
"06037920035","Census Tract 9200.35, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9200.35",,,,4331,3896,3219,677,215,0,0,0,0,220
"06037920038","Census Tract 9200.38, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920038",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9200.38",,,,1390,1190,1074,116,21,0,0,26,17,136
"06037920039","Census Tract 9200.39, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9200.39",,,,890,765,700,65,4,0,0,0,17,104
"06037920040","Census Tract 9200.40, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920040",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9200.40",,,,1622,1486,1326,160,22,0,0,12,0,102
"06037920041","Census Tract 9200.41, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9200.41",,,,1480,1333,1111,222,14,0,0,0,14,119
"06037920042","Census Tract 9200.42, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920042",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9200.42",,,,3802,2909,2750,159,329,12,0,0,67,485
"06037920043","Census Tract 9200.43, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9200.43",,,,4269,3445,2841,604,32,0,0,58,50,684
"06037920044","Census Tract 9200.44, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920044",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9200.44",,,,1296,966,771,195,38,0,0,12,17,263
"06037920045","Census Tract 9200.45, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9200.45",,,,2196,1914,1667,247,85,0,0,22,0,175
"06037920046","Census Tract 9200.46, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920046",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9200.46",,,,1894,1685,1507,178,19,0,0,36,106,48
"06037920047","Census Tract 9200.47, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9200.47",,,,3424,3087,2814,273,39,42,0,0,110,146
"06037920048","Census Tract 9200.48, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920048",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9200.48",,,,2526,2314,2115,199,107,0,0,0,0,105
"06037920049","Census Tract 9200.49, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9200.49",,,,2958,2364,2217,147,45,3,0,14,0,532
"06037920050","Census Tract 9200.50, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920050",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9200.50",,,,372,322,322,0,5,16,0,0,0,29
"06037920102","Census Tract 9201.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9201.02",,,,2219,2002,1844,158,12,0,0,11,23,171
"06037920104","Census Tract 9201.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9201.04",,,,1251,1064,870,194,0,2,0,0,5,180
"06037920106","Census Tract 9201.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9201.06",,,,1658,1493,1145,348,28,3,24,0,8,102
"06037920109","Census Tract 9201.09, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9201.09",,,,2374,1892,1667,225,9,0,0,16,147,310
"06037920110","Census Tract 9201.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9201.10",,,,1625,1280,1068,212,29,0,0,0,47,269
"06037920111","Census Tract 9201.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9201.11",,,,1308,961,887,74,0,0,0,8,26,313
"06037920112","Census Tract 9201.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9201.12",,,,1675,1271,1221,50,22,0,0,7,10,365
"06037920114","Census Tract 9201.14, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9201.14",,,,3121,2314,2149,165,4,17,0,39,0,747
"06037920115","Census Tract 9201.15, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9201.15",,,,2159,1786,1733,53,49,0,0,42,5,277
"06037920116","Census Tract 9201.16, Los Angeles County, California","ca","140","00",,,,"06","037",,,"920116",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 9201.16",,,,2602,2244,1994,250,19,31,0,12,8,288
